name,brewer_id,abv,style_id
Flying Goose Harvest Wheat,576,3.93,29
Flying Goose Armenian Steam Beer,576,0.0,43
Flying Goose Belgian Style Single,576,3.7,6
Flying Goose Weetamoo Raspberry Wheat,576,3.93,36
Flying Goose The Flying V,576,5.0,41
Flying Goose Roggenbier,576,4.8,68
Flying Goose Ragged Mountain Red,576,4.46,37
Flying Goose Pale Ale,576,4.2,27
Flying Goose Christmas Treaty of 1914 Stalt,576,0.0,22
Flying Goose Crocketts Corner Oatmeal Stout,576,6.0,22
Flying Goose Alexandria Alt,576,5.25,28
Flying Goose Loon Island Lighthouse Ale,576,3.8,10
Ellicott Mills ESB,3268,4.9,41
Ellicott Mills Alpenhof Barley Wine XXXX,3268,13.2,45
Ellicott Mills Alpenhof Abi Dog Brown Ale,3268,5.4,5
Ellicott Mills Pumpkin Ale,3268,5.1,17
Ellicott Mills Alpenhof Boomerang Lager,3268,5.2,10
Ellicott Mills Strong Ale,3268,6.5,70
Ellicott Mills Cluster Bock,3268,0.0,49
Ellicott Mills Alpenhof Scotch Ale,3268,5.8,23
Ellicott Mills Ilchester Ale,3268,0.0,20
Ellicott Mills Alpenhof Jack Frost Bock,3268,7.2,49
Ellicott Mills Alpenhof Bock of the Bat,3268,0.0,49
Ellicott Mills Decadence X,3268,6.4,46
Ellicott Mills John Boyle OReilly Brown Ale,3268,0.0,5
Ellicott Mills Oatmeal Stout,3268,5.5,22
Ellicott Mills Alpenhof Oz Wit,3268,5.1,8
Ellicott Mills VooDoo Alt,3268,5.4,28
Ellicott Mills Alpenhof Decimator Doppelbock,3268,8.5,46
Ellicott Mills Redrum Ale,3268,5.3,37
Ellicott Mills Alpenhof Kolsch,3268,4.1,3
Ellicott Mills Ambush Ale,3268,5.1,21
Ellicott Mills Alpenhof Belgian Triple,3268,9.0,7
Ellicott Mills Weizenheimer,3268,5.8,29
Ellicott Mills Dortmunder Export,3268,4.7,56
Ellicott Mills Alpenhof Otay Dunkelweizen,3268,5.0,54
Ellicott Mills Firecracker Bock,3268,6.0,49
Ellicott Mills Union Jack Pale Ale,3268,4.7,27
Ellicott Mills Alpenhof Black Forest,3268,4.5,65
Ellicott Mills Helles,3268,4.8,56
Ellicott Mills Weizenbock,3268,6.3,58
Ellicott Mills Alpenhof XO Triple Bock,3268,11.0,46
Ellicott Mills Alpenhof Hefeweizen,3268,0.0,40
Ellicott Mills Alpenhof Maibock,3268,7.0,49
Ellicott Mills Alpenhof Dunkel,3268,5.1,26
Ellicott Mills IPA,3268,5.5,1
Ellicott Mills M.F. Malt Liquor,3268,6.6,77
Ellicott Mills Alpenhof Big Red Bock,3268,6.5,49
Ellicott Mills Alpenhof Alt,3268,5.0,28
Ellicott Mills Bohemian Pilsner,3268,5.4,2
Ellicott Mills Alpenhof Wild Boar Stout,3268,4.9,71
Ellicott Mills Belgian Peach Lambic,3268,7.2,73
Ellicott Mills Semper Fi,3268,0.0,70
Ellicott Mills Baltic Porter,3268,5.8,32
Ellicott Mills Winter Steam,3268,4.5,43
Ellicott Mills Alpenhof Märzen,3268,5.1,31
Ellicott Mills Alpenhof Pilsner,3268,4.5,39
Froggys Bull Frog Ale,994,0.0,37
Custom Brewcrafters Duffs Beer Ale,994,4.7,27
Custom Brewcrafters Caged Alpha Monkey,994,6.5,1
Papa Murphys Irish Amber Ale,994,6.0,52
Custom Brewcrafters Hose 22 Amber,994,0.0,37
Pumpkin Hill Crazy Goat,994,3.0,67
Barley Yards American Black Lager,994,5.0,76
Jeremiahs Anniversary Amber Ale,994,4.5,37
Magnolias Moondance Wheat,994,0.0,36
Custom Brewcrafters 10th Anniversary Wee Heavier Ale,994,10.6,23
Buffalo Tap Room Holiday Ale,994,0.0,17
Mex El Destructo,994,5.5,26
Custom Brewcrafters Maple Nut Brown,994,0.0,5
Custom Brewcrafters 1803 Fat Ox Ale,994,0.0,5
Cottage Hotel Cottage Ale,994,4.75,41
Strathallan Stout,994,5.0,22
Shamrock Jacks Pale Ale,994,4.8,27
Custom Brewcrafters Oak Aged Wee Heavy,994,0.0,23
Custom Brewcrafters Double Dark &quot;Joe&quot; Stout,994,0.0,22
Three Heads Skunk Black IPA,994,6.5,50
Greenes Gargoyle Blackberry Porter,994,0.0,15
Custom Brewcrafters Double Dark Cream Porter,994,5.0,15
Jimmy Macs Awesome Amber,994,5.0,37
Old Toad Pumpkin Ale,994,0.0,17
Buffalo Tap Room Cherry Wheat,994,0.0,36
Old Toad Smoking Toad Porter,994,0.0,15
Hogans Pale Ale,994,5.2,27
Custom Brewcrafters Hanz Doppelbock,994,0.0,46
Barley Yards IPA,994,6.0,1
Custom Brewcrafters Finger Lakes Summer Wheat,994,0.0,40
Magnolias Lemon Wheat,994,0.0,36
Donnellys Dysfunction Ale,994,5.2,37
Rogers IPA,994,0.0,1
Custom Brewcrafters &quot;Barry&quot; Double Wit,994,0.0,8
Old Toad Pink Peppercorn IPA,994,0.0,17
California Rollin Plum Ale,994,0.0,36
Custom Brewcrafters &quot;Jack&quot;,994,0.0,48
JP Bullfeathers IPA,994,0.0,1
Custom Brewcrafters &quot;Ryan&quot; Imperial Pale Ale,994,0.0,1
Three Heads Ontario Coast IPA,994,7.5,1
Beale Street Mojo Magic Stout,994,4.25,71
Otter Lodge Wet Whiskers Ale,994,5.0,1
Custom Brewcrafters Golden Ale,994,0.0,20
Custom Brewcrafters Canandaigua Lake Ale,994,4.75,20
Cozumel Border Patrol,994,5.0,5
J. B. Quimbys Nathans Private Stock Ale,994,5.2,37
Custom Brewcrafters Weizen Bock,994,0.0,58
Custom Brewcrafters Christmas Ale,994,5.0,17
Beale Street French Quarter IPA,994,0.0,1
Brickyard Brown Ale,994,4.75,5
Greenes Gargoyle Ale,994,0.0,27
The Gallery Grill Double Eagle Ale,994,4.8,37
Cozumel Loaded Goat,994,5.0,27
Custom Brewcrafters Krysztoff,994,10.0,32
Allen St. Hardware Pile Driver IPA,994,0.0,1
Brewery Pub & Grill Gazeebrew,994,0.0,28
Custom Brewcrafters English Pale Ale,994,5.1,38
Custom Brewcrafters Rye Ale,994,0.0,68
Custom Brewcrafters Spring Fever,994,6.5,49
Custom Brewcrafters Oktoberfest Lager,994,6.2,31
Montys Fathead IPA,994,6.0,1
Custom Brewcrafters Hop Harvest,994,0.0,1
Greenes Gargoyle IPA,994,0.0,1
Rogers Pale Ale,994,5.5,27
Custom Brewcrafters Raspbeery Wheat Ale,994,4.5,36
Buffalo Tap Room Brown Ale,994,0.0,5
Hogans Park Ave Ale,994,4.6,5
Buffalo Tap Room Winterfest,994,5.0,37
Three Heads Java Sutra Coffee Porter,994,0.0,15
Custom Brewcrafters MacBubba,994,6.5,23
Custom Brewcrafters Downtown Boogie Brown,994,0.0,5
Custom Brewcrafters Raspberry Porter,994,0.0,15
Three Heads Bromigo Ale,994,7.0,37
Gabriels Brown Ale,994,5.0,5
Buffalo Tap Room Maibock,994,0.0,14
Old Toad 20,994,8.6,11
Ya Ya Bayou Brewhouse Bourbon Street Brown,994,5.5,5
Old Toad Nut Brown Ale,994,4.7,5
McBane’s Unfiltered Expo Pils,994,5.4,59
Buffalo Tap Room Summerfest,994,4.5,36
Buffalo Tap Room Porter,994,0.0,15
Old Toad Timmy’s Tipple,994,0.0,36
Custom Brewcrafters Talk To Me IPA,994,0.0,1
Buffalo Tap Room IPA,994,6.0,1
Custom Brewcrafters Pizza Plant Inferno Pod Ale,994,6.0,1
Three Heads Blimey English Style Pale Ale,994,6.0,38
Custom Brewcrafters Wee-Heavy Winter Ale,994,8.1,23
J.P. Bullfeathers Tarred and Bullfeathered IPA,994,5.5,1
Custom Brewcrafters McAudle,994,5.0,52
Custom Brewcrafters The 19th Hole Ale,994,4.2,29
Jeremiahs Frog Grog,994,4.5,5
Custom Brewcrafters PIledriver IPA,994,0.0,1
McBane’s Strawberry Wit,994,5.0,36
Custom Brewcrafters Hefe Hefeweizen,994,0.0,40
McArdles Irish Ale,994,4.6,52
Alternative Brews Hazelnut Brown Ale,994,4.7,5
Hogans Apricot Blonde,994,0.0,36
J.G. Crummers Kick Arse Ale,994,4.4,37
Alexander St. Pub Amber Ale,994,0.0,37
Custom Brewcrafters Pierre,994,0.0,25
Rochester Yacht Club Spinnaker Ale,994,0.0,37
Brewery Pub & Grill Brew #10,994,4.7,5
Empty Mug Mugs Master Brew,994,0.0,37
Buffalo Tap Room Unfiltered Rye,994,0.0,68
Custom Brewcrafters Max,994,0.0,58
Custom Brewcrafters St. Patricks Irish Ale,994,4.9,52
California Rollin Wasabi Brew,994,4.6,17
Buffalo Tap Room Amber Ale,994,5.2,37
Jack Astors 2 Loud Bucking Ale,994,0.0,37
Bennigans Three Leaf Clover Ale,994,5.0,37
Buffalo Tap Room Oktobertfest,994,6.0,31
Custom Brewcrafters CanalTown Brown Ale,994,4.75,5
Buffalo Tap Room Lager,994,0.0,33
Ya Ya Bayou Brewhouse Jazzy Blonde Ale,994,4.0,29
Barnstormers Red Baron Ale,994,0.0,37
Alternative Brews Gargoyle Pale Ale,994,0.0,27
Whiteys Irish Safari Ale,994,0.0,52
Three Heads The Kind IPA,994,6.8,1
Beale Street Blues Amber Ale,994,5.0,37
Custom Brewcrafters Vanilla Infused Double Dark Cream Porter,994,0.0,15
Landmark Double Wit,994,7.0,8
Old Toad Sheffield Best Bitter,994,0.0,16
Buffalo Tap Room Blonde Ale,994,0.0,20
Buffalo Tap Room Strawberry Blonde Ale,994,0.0,36
Bug Jar Brown Hornet Ale,994,4.9,28
Custom Brewcrafters &quot;Mabel&quot; Breakfast Lager,994,0.0,35
McBane’s Tall Dark and Naked,994,0.0,50
Custom Brewcrafters Poor Richards Ale,994,8.5,13
Custom Brewcrafters Phat Burner,994,6.0,21
Johnnys Irish Red Ale,994,5.2,52
Annandale Atomic Hard Cider,13578,0.0,55
Gutshof Herborn Helles,6904,5.0,59
Gutshof Herborn Dunkel,6904,5.0,26
Gutshof Herborn Doppelbock,6904,7.0,46
Gutshof Herborn Maibock,6904,7.5,46
Steinbach Bräu Storchenbier,8183,5.2,56
Steinbach Bräu Wilhelminenbier,8183,0.0,59
Steinbach Bräu Goldblondchen,8183,0.0,40
Steinbach Bräu Scotty,8183,0.0,35
Whitbread White Label,1417,1.0,16
Devenish Brown Ale,1417,3.2,5
Whitbread Stock Bitter English Ale,1417,5.4,41
Whitbread Christmas Pudding,1417,5.8,70
Whitbread Triple Hop,1417,4.3,16
Boddingtons Pale Ale,1417,3.8,16
Whitbread Brewmaster Export Ale,1417,3.8,9
Whitbread Poacher Bitter,1417,3.4,16
Hakone Utage,2916,4.5,20
Hakone Harumeki Pale Ale,2916,5.5,38
Hakone Brown,2916,5.0,5
Hakone Weizen,2916,5.0,40
Hakone Kazamatsuri Stout,2916,7.5,22
Hakone Odawara Ale,2916,5.0,37
Hakone Pilsener,2916,5.5,39
Hakone Odawara Lemon,2916,0.0,36
Augustiner Oktoberfest Bier,777,6.0,31
Augustiner Dunkel,777,5.6,26
Augustiner Munich &#40;light export beer&#41;,777,0.0,56
Augustiner Lagerbier Hell,777,5.2,56
200 Jahre Oktoberfest Jubiläumsbier,777,6.0,31
Augustiner Maximator,777,7.5,46
Augustiner Pils,777,5.6,57
Augustiner Edelstoff,777,5.6,56
Augustiner Weissbier,777,5.4,40
Augustiner Heller Bock,777,7.0,14
RC Otters Island Tan,3041,0.0,5
RC Otters Tropic Gold,3041,0.0,20
Consett Ale Works Swordmaker,1002,4.5,16
Consett Ale Works Red Dust,1002,4.5,16
Consett Ale Works Cast Iron,1002,4.1,16
Consett Ale Works Last Tap,1002,4.2,20
Consett Ale Works Steel Town,1002,3.8,16
Consett Ale Works Stout,1002,4.3,22
Consett Ale Works White Hot,1002,4.0,20
Consett Ale Works Black Bob Bitter,1002,4.5,16
Packinghouse Wheeter Melon,11559,5.3,29
Packinghouse Sunburst Golden Ale,11559,4.8,20
Packinghouse Boysenberry Coffee Stout,11559,5.2,22
Packinghouse Avogadro’s #,11559,9.2,11
Packinghouse IPA,11559,0.0,1
Packinghouse Black Magic,11559,7.4,50
Packinghouse 1st Anniversary Imperial Red IPA,11559,8.4,48
Packinghouse Blue Eyed Loon,11559,0.0,36
Packinghouse Cream Stout,11559,5.6,22
Packinghouse Saint Nick’s Peppermint Stick Cream Ale,11559,5.2,42
Packinghouse Oaked Heritage Pale Ale,11559,5.8,27
Packinghouse Riley’s Irish Red Ale,11559,6.2,52
Packinghouse Heritage Pale Ale,11559,0.0,27
Schonbrauhaus,2491,4.9,39
Geelong Draught,2491,4.9,10
Geelong Our Original Pale Ale,2491,4.5,38
Geelong Premium Lager,2491,4.5,10
Piss,2491,4.9,10
Geelong Premium,2491,4.9,10
Piss Weak,2491,2.7,66
Geelong White Lightning Dingo Bitter,2491,4.9,10
Geelong Premium Light,2491,2.7,66
Geelong Bitter,2491,4.9,10
Geelong Sparkling Ale,2491,5.8,20
Bridge Brew Works Dunkle Weizen,11710,5.7,54
Bridge Brew Works Kolsch,11710,0.0,3
Bridge Brew Works Robust Porter,11710,0.0,15
Bridge Brew Works Ale,11710,5.56,37
Bridge Brew Works India Pale Ale,11710,7.47,1
Bridge Brew Works Pale Ale,11710,5.84,27
Bridge Brew Works Oatmeal Stout,11710,0.0,22
Bridge Brew Works Belgian Style Dubbel,11710,0.0,24
Bridge Brew Works Belgian-Style Tripel,11710,0.0,7
Bridge Brew Works Oktoberfest,11710,0.0,31
Bridge Brew Works Long Point Lager,11710,4.61,33
Long Ireland Pumpkin Ale,12587,0.0,17
Long Ireland Winter Ale,12587,7.2,17
Long Ireland Breakfast Stout,12587,3.5,22
Long Ireland Celtic Ale,12587,5.0,52
Long Ireland Raspberry Wheat,12587,5.0,36
Long Ireland Black Friday Imperial Stout,12587,8.5,18
Long Ireland Pale Ale,12587,6.2,27
La Richard Cœur du Lion Brune,5695,5.6,6
La Richard Cœur de Lion Blonde,5695,5.6,20
La Richard Cœur de Lion Ambrée,5695,5.6,74
Kapsreiter Pils,1594,4.7,39
Kapsreiter Landbier Bock,1594,6.9,14
Kapsreiter Stadtbräu,1594,5.2,59
Kapsreiter Hopfenkrone,1594,5.0,33
Kapsreiter Landbier Hell,1594,5.3,56
Kapsreiter Landbier Märzen,1594,5.1,31
Kapsreiter Landbier Goldbraun,1594,4.4,26
Kapsreiter Aloe Bier,1594,0.0,17
Aufsesser Dunkel,2944,4.7,26
Aufsesser Premium Pils,2944,4.9,39
Aufsesser Bock Bier,2944,6.5,49
Aufsesser Zwickl,2944,4.8,59
Aufsesser Radler,2944,2.5,36
Aufsesser Festbier,2944,5.1,31
Aufsesser Kirsch Seidla,2944,2.6,36
Aufsesser Hefe-Weizen,2944,5.1,40
Exe Valley Exe Calibre,2322,4.5,13
Exe Valley Rex Mild,2322,3.9,9
Exe Valley Exeter Old Bitter,2322,4.8,41
Exe Valley Beer Wolf,2322,4.5,16
Exe Valley Charter 750,2322,4.1,20
Exe Valley Hope,2322,4.3,16
Exe Valley Carnaval Kids,2322,4.4,16
Exe Valley Festival Ale,2322,4.5,16
Exe Valley Walk the Plank,2322,4.3,16
Exe Valley Rameses Revenge,2322,4.8,41
Exe Valley Winter Glow,2322,6.0,72
Exe Valley Darkest Devon,2322,3.9,9
Exe Valley Dobs Best Bitter,2322,4.1,16
Exe Valley Silverton Pride,2322,3.9,16
Exe Valley XXI Anniversary,2322,4.3,16
Exe Valley Spring Beer,2322,4.3,20
Exe Valley Stirling Silver,2322,4.5,20
Exe Valley Barrons Dark,2322,4.1,9
Exe Valley Devon Glory,2322,4.7,41
Exe Valley Rodgers and Hammersteined,2322,4.3,20
Exe Valley Barrons Hopsit,2322,4.1,16
Exe Valley Bitter,2322,3.7,16
Exe Valley XXV,2322,4.3,20
Exe Valley Devon Dawn,2322,4.5,9
Exe Valley Mr Sheppards Crook,2322,4.7,41
Exe Valley Devon Heaven,2322,3.9,9
Exe Valley Autumn Glory,2322,4.5,16
Exe Valley Devon Summer,2322,3.9,20
Radgonsko Svetlo,4697,0.0,2
Radgonsko Temno,4697,0.0,65
Röhr-Bräu Pils Hell,8196,4.6,39
Röhr-Bräu Pils Dunkel,8196,4.6,26
Röhr-Bräu Hamelner Halbdunkel,8196,4.6,59
Lagunitas Imperial Stout with Brett and Raspberries,1167,13.0,18
Lagunitas Chocolate Chili Stout,1167,0.0,4
Lagunitas Bourbon Barrel Imperial Stout,1167,12.0,18
Lagunitas Ragwater Ale,1167,6.0,1
Lagunitas Fusion V,1167,8.0,58
Lagunitas Bourbon Barrel Aged Old Gnarlywine,1167,11.0,45
Lagunitas Gnarly Spicy Chocolate Imperial Stout,1167,0.0,18
Lagunitas Cappuccino Eye Stout,1167,0.0,22
Lagunitas Olde Gnarly Wine,1167,11.0,45
Lagunitas Cappuccino Stout,1167,9.26,22
Lagunitas Lucky 13.alt,1167,8.9,48
Lagunitas Sour Trifecta,1167,0.0,12
Lagunitas Fusion II,1167,0.0,50
Lagunitas A Little Sumpin’ Fuzzy,1167,0.0,36
Lagunitas Chicago-Style Fusion Ale,1167,5.2,27
Lagunitas Monster Stout,1167,10.0,18
Lagunitas Pils,1167,5.3,39
Lagunitas Decimator,1167,7.7,48
Lagunitas Maximus,1167,8.2,11
Lagunitas Sucks Holiday Ale,1167,7.85,48
Lagunitas Imperial Red,1167,7.5,48
Lagunitas B3K,1167,11.3,48
Lagunitas Bourbon Barrel-Aged Ruben and The Jets,1167,8.2,18
Lagunitas Amber Ale,1167,5.0,37
Lagunitas Our Own Bavarian-Style DoppelWeizen,1167,9.0,58
Lagunitas We’re Only In It For The Money,1167,8.2,7
Lagunitas Sonoma Farmhouse Saison Style Ale,1167,5.2,25
Lagunitas Almond Joy,1167,0.0,22
Lagunitas Pinot Barrel Aged Imperial Stout,1167,0.0,18
Lagunitas French Oak Brown Shugga,1167,9.9,45
Lagunitas Bourbon Stout,1167,0.0,22
Lagunitas Oak Aged Brown Shugga,1167,8.0,45
Lagunitas Pinot Barreled Sonoma Farmhouse Saison Style Ale,1167,0.0,25
Lagunitas Port Barrel Aged Hairy Eyeball,1167,9.0,48
Lagunitas Farmhouse Ale with Bretts and Blackberries,1167,0.0,25
Lagunitas The Hairy Eyeball Ale,1167,9.0,48
Lagunitas Censored &#40;Ligneous Kronik&#41;,1167,6.75,48
Lagunitas Undercover Investigation Shut-Down Ale,1167,9.75,48
Lagunitas Ginger IPA,1167,0.0,17
Lagunitas Imperial Stout,1167,9.9,18
Lagunitas 2009 Correction Ale,1167,6.33,27
Lagunitas Brown Mashuggana,1167,10.0,48
Lagunitas Wet Hop IPA,1167,5.7,1
Lagunitas Gonzo,1167,8.5,48
Lagunitas Zephyr,1167,7.9,48
Lagunitas Cruising With Ruben and the Bretts,1167,0.0,18
Lagunitas Chocolate Raspberry Brett Bourbon Barrel Aged,1167,0.0,12
Lagunitas Blend Saison,1167,6.0,25
Lagunitas A Little Sumpin’ Sumpin’ Ale,1167,7.3,1
Lagunitas El Chupalupalo,1167,5.8,27
Lagunitas Brewers Shugga,1167,9.5,48
Lagunitas Sonoma Farmhouse Hop Stoopid,1167,8.0,11
Lagunitas Wet Hop New DogTown Pale Ale,1167,0.0,27
Lagunitas Ryan’s Folly,1167,0.0,48
Lagunitas Bourbon Barrel Cappuccino Stout,1167,8.25,22
Lagunitas Sonoma Farmhouse Gueuze,1167,0.0,12
Lagunitas Brandy Barrel Aged Hairy Eyeball,1167,9.0,48
Lagunitas Behind the Woodshed,1167,0.0,48
Lagunitas New DogTown Pale Ale,1167,6.2,27
Lagunitas Nuevo Noir,1167,6.3,6
Lagunitas Dogtown Pale Ale,1167,6.4,27
Lagunitas New Style Old Ale,1167,5.2,5
Lagunitas Absolutely Wet,1167,7.8,1
Lagunitas SF Fusion: Hop High,1167,9.3,11
Lagunitas Sacto Fusion: Paradime Sac,1167,8.0,50
Lagunitas Lucky and Stoopid &#40;Cask&#41;,1167,8.3,48
Lagunitas Equinox Ale,1167,6.5,48
Lagunitas Cruising with Ruben and The Jets,1167,8.6,18
Lagunitas Black Rain Imperial Stout,1167,8.2,18
Lagunitas Hop Porno,1167,8.0,11
Lagunitas Habanero IPA,1167,0.0,1
Lagunitas Lumpy Gravy,1167,7.2,48
Lagunitas XS Ale,1167,6.9,48
Lagunitas Fusion IV,1167,9.0,19
Lagunitas Bug Town Stout,1167,0.0,22
Lagunitas Shugga Censored,1167,0.0,48
Lagunitas Lagunator,1167,6.8,49
Lagunitas XX Birthday,1167,0.0,48
Lagunitas Cruisin’ with Ruben and the Bretts on Cherries,1167,13.0,18
Lagunitas Kill Ugly Radio,1167,7.8,1
Lagunitas Moistimus,1167,7.5,11
Lagunitas B2K,1167,12.5,53
Lagunitas Port Barrel Aged Censored,1167,0.0,37
Lagunitas A Little Sumpin’ Wild Ale,1167,9.4,19
Lagunitas India Pale Ale,1167,6.2,1
Lagunitas A Little Sumpin' Extra,1167,8.74,11
Lagunitas Wilco Tango Foxtrot,1167,7.83,5
Lagunitas #10,1167,6.6,6
Lagunitas Sirius Ale,1167,7.0,48
Lagunitas Bourbon Brown Shugga,1167,12.0,45
Lagunitas Lucky #13,1167,8.56,48
Lagunitas Tocoloma Amber Ale,1167,0.0,37
Lagunitas Fusion VI,1167,0.0,1
Lagunitas Fusion VII,1167,6.8,1
Lagunitas Oktoberfest Ale,1167,6.0,31
Lagunitas Fusion III,1167,10.0,18
Lagunitas Brown Shugga,1167,9.84,45
Lagunitas Freak Out,1167,7.3,1
Lagunitas Waldo’s Special Ale,1167,9.2,11
Scotch Irish Glengarry 91 Shilling,11578,8.5,23
Heritage Traditional Dark Lager,11578,4.5,76
Scotch Irish Gingers Ale,11578,0.0,17
Scotch Irish 1900 Smoked Ale,11578,5.0,35
Scotch Irish Admiral Perry Imperial IPA,11578,8.0,11
Kichesippi OCB 613 IPA,11578,6.0,1
Scotch Irish Perry’s Atomic Punkin,11578,6.0,17
Scotch Irish Vanilla Bean Porter,11578,4.5,15
Scotch Irish Elder Statesman,11578,3.2,20
Scotch Irish Mental Bob Old Ale,11578,9.0,72
Scotch Irish Helen Kellertrübes Lager,11578,0.0,59
Scotch Irish Stuart’s Natural Session Ale,11578,3.7,20
Kichesippi Festbier,11578,5.8,31
Scotch Irish Major Misconduct,11578,7.0,48
Scotch Irish Santa Claws Christmas Cake Porter,11578,0.0,17
Scotch Irish Captain Cascade,11578,6.5,1
Scotch Irish John By Imperial Stout,11578,8.5,18
Kichesippi Logger,11578,5.0,15
Scotch Irish Alpha Dog,11578,6.0,70
Scotch Irish Amarillo Sunset,11578,4.0,16
Scotch Irish Numbnuts,11578,0.0,5
Kichesippi Natural Blonde,11578,4.9,20
Scotch Irish Mocha Brown,11578,5.0,5
Kichesippi 1855,11578,5.2,5
Scotch Irish Fire in the Hole Smoked Porter,11578,5.0,35
Scotch Irish Up The Line Barley Wine,11578,10.0,45
Scotch Irish Summit Pale Ale,11578,8.0,11
Scotch Irish Chaplains Solace,11578,7.5,72
Scotch Irish Sgt. Majors Double IPA,11578,9.5,11
Hantens Hildener Landbräu,12618,5.0,59
Kathi-Bräu Leichtes Dunkel,6221,0.0,66
Kathi-Bräu Dunkles Lagerbier,6221,4.8,26
Rock Bottom San Jose Solar Flare I2PA,4286,0.0,11
Rock Bottom San Jose Imperial Stout,4286,9.6,18
Rock Bottom San Jose St. Nicks Double IPA,4286,0.0,11
Rock Bottom San Jose Magic Bean Porter Cask Porter,4286,0.0,15
Rock Bottom San Jose Drone’s Ale,4286,6.1,29
Rock Bottom San Jose Bottoms Up Kölsch,4286,5.0,3
Rock Bottom San Jose Blitzen Ale,4286,8.9,7
Rock Bottom San Jose American Dream,4286,6.4,1
Rock Bottom San Jose Organic Pills,4286,5.5,2
Rock Bottom San Jose Dry Hopped Raccoon Red,4286,5.7,41
Rock Bottom San Jose Velvet Pale Ale,4286,5.4,27
Rock Bottom San Jose Liquid Sun,4286,6.6,1
Rock Bottom San Jose 2009 Anniversary Ale.,4286,0.0,72
Rock Bottom San Jose Sweet Stout,4286,5.4,4
Rock Bottom San Jose Belgian,4286,0.0,6
Rock Bottom San Jose Boulder Creek Pale Ale,4286,6.0,27
Rock Bottom San Jose H-Bomb,4286,6.6,1
Rock Bottom San Jose Tail Bitting IPA,4286,0.0,1
Rock Bottom San Jose Harvest Ale-Spiced Pumpkin Ale,4286,6.9,17
Rock Bottom San Jose Naughty Scot - Scotch Ale,4286,7.9,23
Rock Bottom San Jose Barrel Aged Imperial Red,4286,10.0,48
Rock Bottom San Jose Faller Wheat,4286,5.5,29
Rock Bottom San Jose Imperial Oatmeal Stout,4286,8.3,18
Rock Bottom San Jose Cherry Stout,4286,5.6,22
Rock Bottom San Jose Rocktoberfest,4286,6.7,31
Rock Bottom San Jose Day of the Dead I.P.A.,4286,6.8,50
Rock Bottom San Jose 9th Anniversary Malt Liquor,4286,9.0,77
Rock Bottom San Jose Daylight,4286,6.6,1
Route 66 Great Plains Porter,568,5.0,15
Route 66 Continental Wheat Ale,568,0.0,29
Route 66 River City Red,568,0.0,37
Route 66 English Pale Ale,568,0.0,38
Route 66 Streamline Oatmeal Stout,568,6.0,4
Stader Gertrude Schwarz,9503,0.0,65
Stader Gertrude Blond,9503,0.0,59
Stader Gertrude Rot,9503,0.0,28
Norton Priory Festive,13823,4.0,16
Dove Street OIL &#40;Old Ipswich Liquor&#41;,13802,5.5,72
Lake Superior Old Man Winter Warmer,564,10.3,45
Brainerd Lakes One-Eyed Pike,564,0.0,29
Hacienda Del Sols Negra Noche,564,0.0,76
Lake Superior St. Louis Bay IPA,564,0.0,1
Dubhlinn  Paddy Flynn Stout,564,0.0,71
Lake Superior Split Rock Bock,564,0.0,49
Lake Superior Oktoberfest,564,0.0,31
Lake Superior Whiskey Oak Infused Oatmeal Stout,564,5.8,4
Lake Superior Seven Bridges Brown Ale,564,5.0,5
Lake Superior Sir Duluth Oatmeal Stout,564,0.0,4
Lake Superior Kayak Kölsch,564,0.0,3
Lake Superior Mesabi Red,564,6.5,37
Lake Superior Special Ale,564,0.0,27
Hacienda Del Sols Bueno Blanco,564,0.0,33
Lake Superior Disorder Porter,564,5.7,15
Brainerd Lakes First Pull IPA,564,0.0,1
Lake Superior Winward Wheat,564,0.0,40
Dubhlinn Paddy Flynn Light,564,0.0,10
Sleepy Dog Schnauzer,10818,6.0,31
Sleepy Dog Blackberry Ale,10818,0.0,36
Sleepy Dog Airedale Terrier,10818,8.5,5
Sleepy Dog Saint Bernard,10818,10.0,45
Sleepy Dog Pumpkin Pooch Hefeweizen,10818,0.0,17
Sleepy Dog Half Barrel Brew #7 Honey Lager,10818,4.5,33
Sleepy Dog Max’s Holiday Spiced Porter,10818,0.0,15
Sleepy Dog Half Barrel Brew #6 Porter,10818,7.0,15
Sleepy Dog Half Barrel Brew #8 Bourbon and Oak Aged Porter,10818,7.5,15
Sleepy Dog Tail Chaser,10818,7.5,1
Sleepy Dog The Bull Mastiff,10818,7.4,48
Sleepy Dog Yellow # 1,10818,5.0,39
Sleepy Dog Wet Snout,10818,6.2,4
Sleepy Dog Ridgeback IPA,10818,10.0,11
Sleepy Dog Scootcher,10818,7.5,21
Sleepy Dog Red Rover,10818,7.5,52
Sleepy Dog Lemon Pomeranian,10818,5.0,40
Sleepy Dog Half Barrel Brew #9 Blue Agave Belgian Blonde,10818,0.0,6
Sleepy Dog Dog Pound,10818,5.0,27
Sleepy Dog German Amber Bock,10818,6.3,49
Sleepy Dog Leg Humper,10818,5.0,40
1904 American Red,12278,0.0,76
Spring House Planet Bean Coffee Stout,9382,7.0,22
Spring House Atomic Raygun Imperial Red Ale,9382,8.3,48
Spring House Hickory - Smoke Bacon Maple Porter,9382,8.0,15
Spring House Big Gruesome,9382,8.0,18
Spring House Smoked Porter,9382,9.0,35
